sentiment,importance,category,affected_tickers,original_index,publish_date
-0.7,8,"['геополитика', 'события/форс-мажор', 'регуляция']",['GAZP'],17712,2022-09-29 09:11:00
0.5,6,"['компания', 'события/форс-мажор', 'прочее']",['VTBR'],23573,2025-03-05 10:16:55
0.5,7,"['геополитика', 'макроэкономика']",['MOEX'],23580,2025-03-05 14:27:32
0.8,7,"['компания', 'слияния/поглощения/корпоративные события', 'продукт/контракты/инновации']",['SBER'],13788,2022-02-22 16:10:00
0.5,7,"['сектор', 'регуляция', 'события/форс-мажор']","['GAZP', 'SIBN']",17710,2022-09-29 08:14:25
-0.5,7,"['отчётность/доходы', 'финансы']",['VTBR'],5939,2021-02-24 15:45:00
0.5,7,"['компания', 'геополитика', 'события/форс-мажор']","['NVTK', 'SBER']",13787,2022-02-22 16:00:00
0.7,8,"['компания', 'дивиденды', 'отчётность/доходы']",['PHOR'],5932,2021-02-24 13:45:00
-0.7,7,"['компания', 'отчётность/доходы', 'сектор']",['MTSS'],17711,2022-09-29 08:31:26
0.0,7,"['макроэкономика', 'финансы', 'сектор']",['VTBR'],13781,2022-02-22 14:35:19
0.8,8,"['компания', 'продукт/контракты/инновации']",['GAZP'],9859,2021-08-31 17:33:55
0.5,7,"['дивиденды', 'корпоративные события']",['ROSN'],19653,2023-08-07 12:20:05
0.5,7,"['финансы', 'продукт/контракты/инновации']",['VTBR'],23576,2025-03-05 12:02:00
0.7,8,"['компания', 'дивиденды', 'отчётность/доходы', 'менеджмент/кадровые изменения']",['GAZP'],9862,2021-08-31 18:21:14
-0.5,7,"['регуляция', 'конкуренция/рыночная доля']",[],5942,2021-02-24 17:03:36
0.5,7,"['дивиденды', 'компания']",['PHOR'],17713,2022-09-29 09:30:00
0.0,5,"['события/форс-мажор', 'компания']",['MOEX'],19655,2023-08-07 18:19:46
-0.5,7,"['геополитика', 'компания', 'дивиденды']","['GAZP', 'GMKN']",17714,2022-09-29 09:45:00
0.7,6,"['сектор', 'компания', 'продукт/контракты/инновации']","['AFLT', 'S7']",9865,2021-08-31 18:46:42
0.5,7,"['финансы', 'продукт/контракты/инновации']",['VTBR'],19657,2023-08-08 12:20:00
0.7,8,"['дивиденды', 'компания', 'менеджмент/кадровые изменения']",['ROSN'],2016,2020-06-03 17:00:26
0.7,8,"['компания', 'события/форс-мажор', 'отчётность/доходы']",['MTSS'],23577,2025-03-05 13:45:03
-0.2,6,"['макроэкономика', 'сектор', 'отчётность/доходы']",['MOEX'],9867,2021-08-31 21:00:00
0.2,7,"['макроэкономика', 'компания']",['GAZP'],9864,2021-08-31 18:33:06
0.7,8,"['сектор', 'компания', 'продукт/контракты/инновации']",['GAZP'],9866,2021-08-31 18:52:29
-0.2,7,"['макроэкономика', 'финансы']",[],19654,2023-08-07 12:31:00
-0.6,7,"['компания', 'геополитика', 'финансы']",['SBER'],13786,2022-02-22 15:15:00
0.0,5,"['финансы', 'корпоративные события']",['VTBR'],19660,2023-08-08 15:28:40
0.8,8,"['компания', 'сектор', 'слияния/поглощения/корпоративные события', 'рейтинги/аналитика']",['SBER'],5943,2021-02-24 17:10:00
0.7,7,"['компания', 'конкуренция/рыночная доля']",['T'],19658,2023-08-08 15:20:14
0.5,6,"['компания', 'конкуренция/рыночная доля']",['SBER'],2014,2020-06-03 16:40:00
-0.5,7,"['компания', 'отчётность/доходы', 'финансы']","['LKOH', 'ROSN', 'SIBN']",2018,2020-06-03 19:15:00
0.7,8,"['компания', 'слияния/поглощения/корпоративные события', 'конкуренция/рыночная доля']","['YNDX', 'SBER']",9863,2021-08-31 18:25:16
0.5,7,"['компания', 'отчётность/доходы']",['PLZL'],5944,2021-02-24 18:30:00
0.5,7,"['макроэкономика', 'компания', 'отчётность/доходы', 'судебные/регуляторные/санкции']","['ALRS', 'QIWI']",17716,2022-09-29 10:13:00
0.7,8,"['макроэкономика', 'финансы', 'геополитика', 'дивиденды', 'отчётность/доходы']",['SBER'],23579,2025-03-05 14:13:00
0.5,7,"['компания', 'сектор', 'конкуренция/рыночная доля']",['SBER'],9868,2021-09-01 08:56:41
0.7,8,"['компания', 'отчётность/доходы', 'дивиденды']",['ROSN'],5941,2021-02-24 16:50:00
0.7,8,"['компания', 'слияния/поглощения/корпоративные события']",['SBER'],5940,2021-02-24 16:00:00
0.0,6,"['финансы', 'корпоративные события']",['VTBR'],19659,2023-08-08 15:26:35
-0.3,7,"['компания', 'отчётность/доходы', 'дивиденды', 'финансы']","['VTBR', 'MAGN']",13785,2022-02-22 15:00:00
-0.7,8,"['регуляция', 'санкции', 'геополитика']","['GAZP', 'ROSN', 'SIBN']",17715,2022-09-29 09:58:06
-0.5,7,"['события/форс-мажор', 'компания']",['GMKN'],2019,2020-06-03 20:51:51
-0.2,7,"['геополитика', 'сектор', 'регуляция']","['GAZP', 'VTBR']",9870,2021-09-01 09:11:00
0.5,7,"['макроэкономика', 'финансы']",[],5948,2021-02-25 09:20:00
1.0,8,"['дивиденды', 'компания']",['MAGN'],2021,2020-06-03 21:18:38
0.5,7,"['макроэкономика', 'компания', 'отчётность/доходы']","['PLZL', 'VTBR']",5947,2021-02-25 09:10:00
0.2,7,"['макроэкономика', 'сектор', 'компания']",['GAZP'],9871,2021-09-01 09:45:00
0.5,7,"['отчётность/доходы', 'финансы', 'компания']","['PLZL', 'VTBR']",5946,2021-02-24 21:01:29
0.8,7,"['отчётность/доходы', 'компания']",['PLZL'],5949,2021-02-25 09:30:00
-0.5,7,"['макроэкономика', 'сектор', 'геополитика']","['SBER', 'ROSN', 'SIBN']",2024,2020-06-04 09:35:00
0.8,8,"['макроэкономика', 'сектор']",[],19664,2023-08-09 08:05:09
-0.5,7,"['компания', 'регуляция', 'судебные/регуляторные/санкции']",['GAZP'],2023,2020-06-04 09:35:00
0.0,6,"['компания', 'корпоративные события']",['SBER'],19662,2023-08-08 15:50:38
-0.5,8,"['компания', 'события/форс-мажор', 'менеджмент/кадровые изменения']","['RUAL', 'GMKN']",2022,2020-06-04 09:05:37
0.2,6,"['компания', 'корпоративные события']",['SBER'],19663,2023-08-08 15:53:27
0.5,7,"['дивиденды', 'отчётность/доходы', 'события/форс-мажор']","['MGNT', 'GAZP']",2020,2020-06-03 21:05:20
0.5,7,"['компания', 'дивиденды', 'слияния/поглощения/корпоративные события']",['ROSN'],19666,2023-08-09 11:49:26
0.5,7,"['компания', 'слияния/поглощения/корпоративные события']","['GAZP', 'NVTK']",2026,2020-06-04 10:09:54
0.3,7,"['отчётность/доходы', 'финансы', 'компания']",['SBER'],19665,2023-08-09 11:25:00
0.7,7,"['отчётность/доходы', 'финансы']",['VTBR'],5951,2021-02-25 09:40:00
0.0,6,"['компания', 'финансы', 'события/форс-мажор']",['MAGN'],17721,2022-09-29 11:00:00
-0.7,8,"['компания', 'события/форс-мажор', 'рейтинги/аналитика']",['GMKN'],2025,2020-06-04 10:05:00
-0.7,8,"['геополитика', 'события/форс-мажор']","['GAZP', 'SIBN']",17720,2022-09-29 10:55:00
0.5,7,"['финансы', 'продукт/контракты/инновации']",['VTBR'],19667,2023-08-09 12:04:00
0.8,8,"['макроэкономика', 'финансы']",['SBER'],9869,2021-09-01 08:59:13
-0.5,8,"['компания', 'дивиденды', 'финансы']",['GAZP'],17717,2022-09-29 10:25:00
0.5,7,"['финансы', 'продукт/контракты/инновации']",['VTBR'],17723,2022-09-29 11:46:00
-0.5,7,"['компания', 'события/форс-мажор']",['GMKN'],5945,2021-02-24 18:34:38
0.5,7,"['компания', 'корпоративные события']",['SBER'],19670,2023-08-09 16:06:53
0.2,7,"['финансы', 'продукт/контракты/инновации']",['VTBR'],9878,2021-09-01 11:46:00
-0.7,8,"['геополитика', 'дивиденды', 'компания']","['GAZP', 'GMKN']",17729,2022-09-29 14:04:00
0.5,7,"['компания', 'дивиденды', 'корпоративные события']",['PLZL'],19656,2023-08-08 11:23:50
0.5,7,"['компания', 'менеджмент/кадровые изменения']",['ROSN'],9876,2021-09-01 10:50:16
0.8,8,"['компания', 'отчётность/доходы', 'дивиденды', 'рейтинги/аналитика']",['GAZP'],9875,2021-09-01 10:40:00
-0.5,8,"['геополитика', 'сектор']","['GAZP', 'NVTK']",17726,2022-09-29 12:36:59
0.7,7,"['компания', 'сектор', 'продукт/контракты/инновации']","['SIBN', 'GAZP']",2034,2020-06-04 13:18:56
0.7,8,"['дивиденды', 'компания']",['NVTK'],17728,2022-09-29 13:37:08
0.5,7,"['регуляция', 'компания', 'дивиденды']","['ALRS', 'PLZL']",9880,2021-09-01 13:00:00
0.0,5,"['события/форс-мажор', 'корпорация']",['MTSS'],2029,2020-06-04 11:40:13
-0.5,8,"['регуляция', 'геополитика', 'судебные/регуляторные/санкции']",['GAZP'],5950,2021-02-25 09:39:08
0.5,7,"['финансы', 'продукт/контракты/инновации']",['VTBR'],19673,2023-08-10 11:51:00
0.5,7,"['финансы', 'сектор']",['MOEX'],17718,2022-09-29 10:37:56
0.8,8,"['компания', 'продукт/контракты/инновации']",['NVTK'],5956,2021-02-25 10:28:16
-0.3,6,"['компания', 'отчётность/доходы', 'менеджмент/кадровые изменения']",['AFLT'],5960,2021-02-25 11:05:00
0.7,8,"['компания', 'регуляция', 'дивиденды']",['GAZP'],9879,2021-09-01 12:45:00
0.0,5,"['компания', 'корпоративные события']",['GMKN'],17731,2022-09-29 14:42:31
0.0,5,"['компания', 'события/форс-мажор']",['MTSS'],9883,2021-09-01 14:22:48
-0.2,6,"['компания', 'события/форс-мажор']",['GMKN'],2036,2020-06-04 14:00:00
0.5,7,"['компания', 'дивиденды', 'слияния/поглощения/корпоративные события']",['GMKN'],19674,2023-08-10 15:09:37
0.5,7,"['компания', 'корпоративные события', 'финансы']",['SBER'],19672,2023-08-10 09:31:34
-0.5,8,"['геополитика', 'сектор', 'события/форс-мажор']","['GAZP', 'NVTK']",17730,2022-09-29 14:40:34
0.0,8,"['финансы', 'сектор', 'регуляция', 'геополитика']",['GAZP'],5962,2021-02-25 11:19:58
-0.2,7,"['компания', 'отчётность/доходы', 'сектор']",['ALRS'],2038,2020-06-04 15:00:00
-0.5,7,"['компания', 'слияния/поглощения/корпоративные события']",['ROSN'],9882,2021-09-01 14:06:04
-0.7,8,"['геополитика', 'регуляция', 'санкции']","['GAZP', 'SIBN']",17733,2022-09-29 15:18:35
0.7,8,"['компания', 'инвестиции', 'продукт/контракты/инновации']",['ALRS'],9885,2021-09-01 15:00:00
0.5,7,"['финансы', 'продукт/контракты/инновации']","['VTBR', 'MOEX']",19676,2023-08-11 12:14:00
0.5,7,"['финансы', 'компания']",['SBER'],19678,2023-08-11 15:07:00
-0.8,9,"['компания', 'события/форс-мажор', 'экология', 'судебные/регуляторные/санкции']",['GMKN'],2031,2020-06-04 12:00:00
0.3,7,"['компания', 'дивиденды']",['NVTK'],17734,2022-09-29 15:55:00
0.5,7,"['макроэкономика', 'регуляция']",['GAZP'],2040,2020-06-04 16:29:14
0.2,6,"['события/форс-мажор', 'компания']","['SIBN', 'GMKN']",2037,2020-06-04 14:35:40
0.5,7,"['компания', 'рейтинги/аналитика']",['NVTK'],19675,2023-08-10 20:00:00
0.6,7,"['сектор', 'компания', 'отчётность/доходы', 'дивиденды']","['LKOH', 'TATN']",9887,2021-09-01 15:30:00
-0.7,8,"['судебные/регуляторные/санкции', 'события/форс-мажор']",['GMKN'],2035,2020-06-04 13:40:30
-0.5,7,"['компания', 'дивиденды', 'финансы']",['VTBR'],5961,2021-02-25 11:15:26
-0.7,8,"['регуляция', 'дивиденды', 'компания']",['GAZP'],17732,2022-09-29 14:55:00
0.0,5,"['компания', 'события/форс-мажор']",['MGNT'],19677,2023-08-11 12:37:52
0.8,7,"['дивиденды', 'финансы']",['T'],19680,2023-08-13 14:05:15
0.5,7,"['компания', 'слияния/поглощения/корпоративные события', 'финансы']",['MGNT'],9886,2021-09-01 15:02:50
0.8,7,"['компания', 'продукт/контракты/инновации']",['RUAL'],5963,2021-02-25 11:55:04
0.2,6,"['финансы', 'продукт/контракты/инновации']",['VTBR'],5959,2021-02-25 11:04:00
0.0,5,"['компания', 'события/форс-мажор']",['NVTK'],17735,2022-09-29 16:05:44
0.8,7,"['компания', 'финансы', 'отчётность/доходы', 'рейтинги/аналитика']",['MTSS'],5964,2021-02-25 12:25:00
-0.5,8,"['компания', 'события/форс-мажор']","['GMKN', 'ALRS']",5966,2021-02-25 13:30:00
0.7,6,"['компания', 'продукт/контракты/инновации']","['CHMF', 'NVTK']",9889,2021-09-01 17:19:36
0.5,7,"['финансы', 'продукт/контракты/инновации']",['VTBR'],19681,2023-08-14 11:27:00
-0.2,7,"['дивиденды', 'отчётность/доходы', 'компания']",['ALRS'],19682,2023-08-14 13:05:00
-0.5,7,"['макроэкономика', 'сектор']",['AFLT'],9891,2021-09-01 17:49:16
0.7,7,"['дивиденды', 'компания', 'финансы', 'продукт/контракты/инновации']",['T'],19679,2023-08-12 16:05:07
-0.3,7,"['компания', 'события/форс-мажор', 'менеджмент/кадровые изменения']",['GMKN'],2041,2020-06-04 17:20:00
-0.7,8,"['компания', 'регуляция', 'дивиденды', 'финансы']",['GAZP'],17737,2022-09-29 17:44:51
0.5,7,"['макроэкономика', 'сектор', 'аналитика']",[],5967,2021-02-25 13:57:00
-0.5,7,"['сектор', 'компания', 'финансы', 'рейтинги/аналитика']","['SBER', 'GAZP', 'GMKN', 'MAGN']",5965,2021-02-25 12:55:00
-0.8,9,"['компания', 'события/форс-мажор', 'финансы']",['GMKN'],2042,2020-06-04 18:10:00
0.5,7,"['финансы', 'компания']",['ROSN'],2043,2020-06-04 18:33:00
0.8,8,"['компания', 'слияния/поглощения/корпоративные события']",['YNDX'],9888,2021-09-01 15:45:00
0.0,5,прочее,[],9872,2021-09-01 10:11:00
1.0,8,"['дивиденды', 'компания']",['NVTK'],17739,2022-09-29 18:16:52
-0.7,8,"['компания', 'сектор', 'события/форс-мажор']",['ALRS'],2044,2020-06-04 20:00:46
0.8,8,"['компания', 'сектор', 'макроэкономика']",['GAZP'],9884,2021-09-01 14:37:11
0.0,5,прочее,[],17719,2022-09-29 10:40:00
0.8,7,"['финансы', 'сектор', 'прочее']",[],9894,2021-09-01 19:53:00
0.2,7,"['сектор', 'регуляция', 'рейтинги/аналитика']","['SBER', 'VTBR', 'MOEX']",2039,2020-06-04 15:30:00
-0.7,7,"['макроэкономика', 'сектор', 'геополитика']",['GAZP'],17741,2022-09-29 20:04:59
1.0,8,"['макроэкономика', 'финансы', 'сектор']","['MOEX', 'SBER', 'VTBR']",5952,2021-02-25 09:54:39
-0.2,7,"['компания', 'сектор', 'отчётность/доходы']",['SBER'],9893,2021-09-01 19:03:07
0.5,7,"['финансы', 'корпоративные события']",['SBER'],19671,2023-08-09 16:08:12
0.0,5,"['компания', 'события/форс-мажор']",['MTSS'],2030,2020-06-04 11:53:08
-0.3,7,"['дивиденды', 'геополитика', 'компания']","['NVTK', 'GAZP']",17742,2022-09-29 20:20:00
0.2,7,"['макроэкономика', 'финансы', 'сектор']","['ROSN', 'SBER']",2032,2020-06-04 12:34:00
1.0,8,"['дивиденды', 'компания']",['SIBN'],19683,2023-08-14 13:24:43
-0.5,8,"['геополитика', 'события/форс-мажор']","['GAZP', 'SIBN']",17727,2022-09-29 12:57:09
0.0,5,"['компания', 'события/форс-мажор']",['MAGN'],2027,2020-06-04 10:50:16
0.8,7,"['компания', 'продукт/контракты/инновации']",['SBER'],9874,2021-09-01 10:21:06
-0.2,7,"['макроэкономика', 'финансы']",[],17740,2022-09-29 19:05:15
-0.2,6,"['компания', 'корпоративные события']",['SBER'],19669,2023-08-09 16:05:31
-0.5,7,"['регуляция', 'конкуренция/рыночная доля', 'судебные/регуляторные/санкции']",[],5969,2021-02-25 14:50:00
0.8,8,"['компания', 'слияния/поглощения/корпоративные события']",['SBER'],9877,2021-09-01 11:40:00
-0.7,8,"['геополитика', 'регуляция', 'санкции']","['GAZP', 'SIBN']",2045,2020-06-04 20:59:37
0.5,7,"['финансы', 'компания']",['SBER'],2049,2020-06-05 10:10:00
0.5,7,"['компания', 'корпоративные события', 'финансы']",['SBER'],19668,2023-08-09 16:03:38
0.5,7,"['финансы', 'компания']",['SBER'],19684,2023-08-14 14:53:00
0.3,7,"['компания', 'отчётность/доходы', 'дивиденды']",['LKOH'],2033,2020-06-04 13:05:00
0.5,7,"['события/форс-мажор', 'отчётность/доходы', 'дивиденды']","['CHMF', 'MOEX']",9895,2021-09-01 21:03:14
0.8,8,"['компания', 'отчётность/доходы']",['PLZL'],5957,2021-02-25 10:35:07
-0.5,7,"['компания', 'финансы', 'события/форс-мажор']",['VTBR'],9892,2021-09-01 18:31:25
0.8,7,"['компания', 'продукт/контракты/инновации']",['VTBR'],9899,2021-09-02 09:11:34
-0.7,8,"['компания', 'события/форс-мажор']",['GMKN'],5954,2021-02-25 10:00:00
0.7,8,"['компания', 'сектор', 'слияния/поглощения/корпоративные события']",[],9890,2021-09-01 17:20:00
0.5,7,"['отчётность/доходы', 'компания']","['ALRS', 'SBER']",2046,2020-06-04 21:02:33
0.5,7,"['финансы', 'компания']",['VTBR'],19688,2023-08-15 11:45:00
0.7,7,"['компания', 'отчётность/доходы', 'финансы']",['VTBR'],5971,2021-02-25 15:20:00
0.5,7,"['финансы', 'компания']",['SBER'],19690,2023-08-15 18:08:00
0.0,6,"['отчётность/доходы', 'компания']",['PLZL'],5977,2021-02-26 10:20:00
-0.7,8,"['сектор', 'регуляция', 'геополитика', 'санкции']","['GMKN', 'CHMF']",17736,2022-09-29 16:35:00
0.2,6,"['компания', 'финансы', 'конкуренция/рыночная доля']","['SBER', 'CHMF', 'MAGN']",5974,2021-02-25 19:40:10
0.5,7,"['компания', 'дивиденды', 'слияния/поглощения/корпоративные события']",['RUAL'],19689,2023-08-15 13:37:31
0.8,7,"['дивиденды', 'компания']",['PLZL'],5958,2021-02-25 10:42:35
0.7,8,"['компания', 'сектор', 'продукт/контракты/инновации']",['NVTK'],9896,2021-09-02 08:54:18
0.3,7,"['компания', 'дивиденды', 'сектор', 'конкуренция/рыночная доля']","['NVTK', 'GAZP']",17738,2022-09-29 17:45:00
-0.8,9,"['регуляция', 'санкции', 'геополитика']","['GAZP', 'NVTK', 'PHOR']",17743,2022-09-29 20:30:59
0.7,6,"['компания', 'продукт/контракты/инновации']",['MTSS'],5975,2021-02-25 19:47:53
0.2,7,"['компания', 'менеджмент/кадровые изменения', 'сектор']",[],19685,2023-08-14 16:15:18
0.5,7,"['макроэкономика', 'компания', 'отчётность/доходы']","['CHMF', 'LKOH', 'ROSN']",9873,2021-09-01 10:11:44
0.5,7,"['компания', 'отчётность/доходы', 'дивиденды']","['VTBR', 'CHMF', 'RUAL', 'GMKN']",5970,2021-02-25 15:00:00
-0.6,7,"['компания', 'отчётность/доходы', 'финансы']",['VTBR'],5955,2021-02-25 10:11:21
0.7,7,"['компания', 'продукт/контракты/инновации']",['PLZL'],9897,2021-09-02 08:57:30
0.5,8,"['дивиденды', 'компания', 'события/форс-мажор']","['GAZP', 'RUAL', 'PLZL']",17744,2022-09-29 21:07:01
0.0,5,"['компания', 'события/форс-мажор', 'слияния/поглощения/корпоративные события']",['MGNT'],19686,2023-08-14 16:54:16
0.1,6,"['макроэкономика', 'геополитика', 'дивиденды']",['GAZP'],17724,2022-09-29 12:05:00
0.5,7,"['компания', 'геополитика', 'судебные/регуляторные/санкции']","['GAZP', 'ROSN']",13789,2022-02-22 16:20:00
0.5,7,"['компания', 'события/форс-мажор']",['GMKN'],5972,2021-02-25 15:30:00
0.6,7,"['компания', 'продукт/контракты/инновации']",['NVTK'],5978,2021-02-26 10:40:00
-0.5,7,"['компания', 'дивиденды', 'судебные/регуляторные/санкции']",['T'],19692,2023-08-16 13:05:13
-0.5,8,"['регуляция', 'геополитика', 'санкции']",['GAZP'],2050,2020-06-05 10:10:00
-0.5,7,"['компания', 'отчётность/доходы', 'финансы']",['SBER'],2051,2020-06-05 10:12:30
-0.7,7,"['сектор', 'отчётность/доходы', 'конкуренция/рыночная доля']",['AFLT'],5973,2021-02-25 16:51:09
-0.8,8,"['регуляция', 'геополитика']","['GAZP', 'SIBN']",13791,2022-02-22 16:55:55
0.7,7,"['компания', 'отчётность/доходы', 'дивиденды']",['KAMAZ'],9881,2021-09-01 13:30:00
-0.5,6,"['финансы', 'сектор']",['T'],13790,2022-02-22 16:28:00
-0.5,6,"['экология', 'регуляция', 'события/форс-мажор']",['ALRS'],5979,2021-02-26 10:49:43
-0.3,7,"['компания', 'отчётность/доходы', 'дивиденды']",['PLZL'],23581,2025-03-05 14:45:00
-0.5,7,"['дивиденды', 'отчётность/доходы', 'компания']",['PLZL'],17752,2022-09-30 09:35:00
0.3,7,"['компания', 'дивиденды', 'отчётность/доходы']",['PLZL'],23582,2025-03-05 15:00:00
0.5,7,"['компания', 'корпоративные события']",['SBER'],19661,2023-08-08 15:47:46
0.5,7,"['компания', 'сектор']",['GAZP'],17749,2022-09-30 09:17:39
0.7,7,"['конкуренция/рыночная доля', 'сектор']","['YNDX', 'VKCO']",13793,2022-02-22 17:25:00
0.8,7,"['компания', 'отчётность/доходы', 'геополитика']",['SIBN'],13792,2022-02-22 17:24:20
0.0,7,"['макроэкономика', 'сектор', 'финансы']","['SIBN', 'ROSN', 'MOEX']",9902,2021-09-02 09:30:00
-0.6,8,"['геополитика', 'макроэкономика', 'конкуренция/рыночная доля']","['GAZP', 'SIBN']",17725,2022-09-29 12:31:24
0.0,7,"['отчётность/доходы', 'финансы', 'дивиденды']",['MOEX'],23583,2025-03-05 16:00:00
-0.7,7,"['компания', 'финансы']",['VTBR'],19694,2023-08-16 17:07:00
0.8,7,"['компания', 'дивиденды', 'финансы']",['T'],23584,2025-03-05 16:07:17
0.7,7,"['компания', 'отчётность/доходы', 'дивиденды']",['VTBR'],5980,2021-02-26 11:00:00
0.2,7,"['компания', 'отчётность/доходы', 'дивиденды']",['MTSS'],23585,2025-03-05 16:49:28
0.5,7,"['финансы', 'продукт/контракты/инновации']","['VTBR', 'MOEX']",2028,2020-06-04 11:23:00
0.8,7,"['финансы', 'продукт/контракты/инновации']",['VTBR'],9904,2021-09-02 09:44:51
-0.5,7,"['сектор', 'события/форс-мажор']",['GAZP'],17745,2022-09-29 21:16:51
-0.5,8,"['компания', 'дивиденды', 'геополитика']","['GAZP', 'RUAL', 'PLZL']",17751,2022-09-30 09:34:00
1.0,8,"['дивиденды', 'компания']",['PHOR'],19699,2023-08-17 13:47:36
0.5,7,"['финансы', 'макроэкономика']","['VTBR', 'MOEX']",19695,2023-08-17 12:33:00
-0.8,8,"['компания', 'отчётность/доходы', 'дивиденды']","['RUAL', 'GMKN']",19693,2023-08-16 17:05:00
0.7,8,"['дивиденды', 'компания']",['GAZP'],17754,2022-09-30 09:55:00
1.0,8,"['дивиденды', 'компания']",['ROSN'],19696,2023-08-17 13:26:31
0.8,7,"['компания', 'продукт/контракты/инновации']",['AFLT'],9903,2021-09-02 09:31:42
0.2,6,"['финансы', 'продукт/контракты/инновации']",['VTBR'],5981,2021-02-26 11:30:00
0.7,7,"['компания', 'сектор', 'продукт/контракты/инновации']",['ROSN'],5982,2021-02-26 11:49:05
0.7,7,"['компания', 'продукт/контракты/инновации']",['VTBR'],9900,2021-09-02 09:14:25
0.0,5,"['компания', 'события/форс-мажор']",['MOEX'],19697,2023-08-17 13:31:54
-0.5,8,"['регуляция', 'геополитика']",['GAZP'],13796,2022-02-22 18:06:34
0.7,8,"['дивиденды', 'компания']","['GAZP', 'ROSN']",17756,2022-09-30 10:11:16
0.7,6,"['макроэкономика', 'отчётность/доходы']",['MOEX'],9905,2021-09-02 09:50:00
-0.5,7,"['макроэкономика', 'геополитика', 'дивиденды', 'судебные/регуляторные/санкции']",['GAZP'],17757,2022-09-30 10:15:00
-0.7,8,"['компания', 'судебные/регуляторные/санкции']",['GMKN'],5987,2021-02-26 14:00:00
-0.5,8,"['геополитика', 'санкции', 'финансы']","['SBER', 'GAZP']",13795,2022-02-22 17:45:00
0.5,7,"['компания', 'дивиденды', 'геополитика']",['GAZP'],17755,2022-09-30 10:00:00
0.5,7,"['компания', 'отчётность/доходы', 'дивиденды']",['MTSS'],23586,2025-03-05 17:40:00
0.8,7,"['компания', 'продукт/контракты/инновации']",['MTSS'],9908,2021-09-02 10:16:56
0.9,8,"['макроэкономика', 'компания', 'дивиденды', 'отчётность/доходы']",['GAZP'],9909,2021-09-02 10:30:00
0.5,7,"['дивиденды', 'отчётность/доходы', 'финансы']",['VTBR'],5986,2021-02-26 13:30:00
0.7,8,"['компания', 'финансы']",['MGNT'],23588,2025-03-05 19:07:00
0.2,7,"['дивиденды', 'финансы', 'конкуренция/рыночная доля']","['T', 'MO']",19704,2023-08-19 14:05:15
-0.6,8,"['геополитика', 'регуляция', 'сектор']","['GAZP', 'SIBN']",13799,2022-02-22 18:31:18
0.0,6,"['компания', 'продукт/контракты/инновации']",['NVTK'],5983,2021-02-26 12:15:00
0.2,6,"['финансы', 'компания']",['VTBR'],9912,2021-09-02 11:36:00
0.8,7,"['компания', 'финансы']","['RUAL', 'ALRS', 'MOEX']",13797,2022-02-22 18:20:45
0.5,7,"['финансы', 'компания']",['RUAL'],19702,2023-08-18 15:17:00
0.5,6,"['компания', 'дивиденды', 'финансы', 'менеджмент/кадровые изменения']",['PLZL'],23587,2025-03-05 18:48:38
0.8,7,"['макроэкономика', 'сектор', 'финансы']",['SBER'],9906,2021-09-02 09:50:00
-0.5,7,"['геополитика', 'сектор', 'компания']","['GAZP', 'GMKN', 'PLZL']",17753,2022-09-30 09:50:00
0.2,6,"['компания', 'финансы', 'слияния/поглощения/корпоративные события']",['VTBR'],9910,2021-09-02 10:40:21
0.5,7,"['финансы', 'продукт/контракты/инновации']",['VTBR'],19700,2023-08-18 11:15:00
0.0,6,"['события/форс-мажор', 'компания']",['GAZP'],5988,2021-02-26 14:39:05
0.2,6,"['макроэкономика', 'финансы', 'компания']",[],5968,2021-02-25 14:20:00
-0.3,7,"['макроэкономика', 'компания', 'сектор', 'события/форс-мажор', 'санкции']","['GMKN', 'SBER', 'GAZP']",2047,2020-06-05 09:35:00
0.7,7,"['макроэкономика', 'финансы', 'сектор', 'компания']","['MOEX', 'VTBR']",19701,2023-08-18 15:00:00
0.5,7,"['компания', 'регуляция', 'дивиденды']",['GAZP'],13794,2022-02-22 17:35:00
-0.5,7,"['компания', 'финансы', 'отчётность/доходы', 'дивиденды']",['T'],19703,2023-08-18 20:05:17
1.0,8,"['дивиденды', 'компания']",['PHOR'],19698,2023-08-17 13:39:12
-0.5,8,"['геополитика', 'регуляция']",['GAZP'],5989,2021-02-26 15:24:13
0.5,7,"['компания', 'дивиденды', 'отчётность/доходы']",['PLZL'],23589,2025-03-05 19:10:00
0.7,7,"['компания', 'менеджмент/кадровые изменения', 'продукт/контракты/инновации']",[],5984,2021-02-26 12:21:44
0.5,7,"['дивиденды', 'отчётность/доходы', 'финансы']","['VTBR', 'SBER']",5985,2021-02-26 12:25:00
-0.7,9,"['геополитика', 'санкции', 'сектор']","['SBER', 'VTBR', 'CHMF', 'LKOH', 'SIBN', 'PHOR', 'NVTK', 'PLZL']",13801,2022-02-22 18:55:00
0.7,8,"['компания', 'сектор', 'дивиденды', 'рейтинги/аналитика']","['ROSN', 'LKOH']",13798,2022-02-22 18:25:00
-0.7,8,"['компания', 'события/форс-мажор']",['GMKN'],5953,2021-02-25 09:55:00
-0.2,7,"['компания', 'отчётность/доходы', 'финансы']",['T'],23592,2025-03-06 04:13:19
0.5,8,"['сектор', 'геополитика', 'регуляция', 'продукт/контракты/инновации']",['GAZP'],9911,2021-09-02 11:21:38
0.0,7,"['дивиденды', 'события/форс-мажор', 'компания']","['GAZP', 'RUAL']",17761,2022-09-30 11:15:00
